Vessel name,From,To,Loading condition,hours since last position [h],longitude,latitude
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1989756,38.79237833
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1992767,38.79265
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2027222,38.79417945
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2047478,38.79276
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2047917,38.79251333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2047728,38.79238815
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2047072,38.79241667
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2046967,38.79248333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2047456,38.79265722
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.20458,38.79306722
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2015187,38.79394734
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1988567,38.79218931
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.198875,38.79257444
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1987417,38.79228
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1986413,38.79197519
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1985354,38.79224
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1984494,38.79208667
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1985578,38.79174556
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1987706,38.79135667
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2001267,38.790575
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1997954,38.79082981
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1984489,38.79219411
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1984183,38.79226333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.198447,38.79254093
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1985378,38.79266722
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.198565,38.79260167
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1985539,38.79258889
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1986539,38.79263426
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1998689,38.79375521
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.204025,38.79231833
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.20423,38.79161611
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.204245,38.791553
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2042269,38.79160722
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2041942,38.79170222
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2038833,38.79207708
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2003694,38.79338334
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1990552,38.79196056
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1991078,38.79206038
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1991444,38.79199444
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1992278,38.79184111
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1994033,38.79153833
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1998989,38.79097556
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2020409,38.79016574
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2040533,38.79183167
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2042293,38.79175264
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2042202,38.79197389
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2039797,38.79247167
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2025144,38.79365945
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1999616,38.79318156
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1994222,38.79245333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1994128,38.79229389
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.199492,38.79238259
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2000067,38.79296833
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2033631,38.79340556
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2041667,38.792335
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2043817,38.79190833
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2043478,38.79176611
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2043506,38.79179833
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2043325,38.7918575
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.204069,38.79229417
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2024192,38.79333714
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1997014,38.79272524
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1991428,38.79185778
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1991844,38.79178056
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1992296,38.79163958
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1993228,38.79159583
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1994667,38.79160389
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.199625,38.79176167
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2040983,38.79337278
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2044572,38.79203056
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.204465,38.79189667
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.204405,38.79203833
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2040644,38.79259167
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.200555,38.79371033
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1992104,38.79261678
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1992204,38.79245967
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1992487,38.79236233
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.199284,38.79242028
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1995444,38.79285111
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2039417,38.793195
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2045067,38.79180556
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.204475,38.79167722
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2045294,38.79163889
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2044514,38.79168194
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2041216,38.79157106
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2036644,38.79141611
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1984243,38.79191407
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1984725,38.79208402
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1986256,38.79224949
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1986678,38.79223611
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1986056,38.79215722
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1987767,38.79164333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1989667,38.79175944
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.198945,38.79198694
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.204095,38.79250056
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2042065,38.7921663
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2042315,38.79216694
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2039123,38.792472
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2015265,38.79398722
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.199085,38.79247361
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.19918,38.79228333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1992522,38.79215889
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.19937,38.79203056
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.19956,38.79206
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2019117,38.79328543
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2043933,38.79219111
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2043183,38.79212667
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2043057,38.79206574
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2043258,38.79212667
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.204225,38.79232
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2036125,38.79347278
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1995055,38.79328938
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.198691,38.79219938
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1986469,38.79185315
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.198677,38.79180426
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1988339,38.79169056
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1990425,38.79171389
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1995392,38.79283667
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2045017,38.79232833
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2044769,38.79225593
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2044675,38.79208417
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.20443,38.79216
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2041864,38.79247417
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.200457,38.79403912
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1989539,38.79236444
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1990239,38.79222319
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1990578,38.79217528
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1992817,38.79212833
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.199935,38.793005
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2046106,38.79255444
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.20467,38.79236333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2046219,38.79223944
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2045089,38.79206778
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.204525,38.79210333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2044992,38.79228333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2038117,38.79325171
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1994383,38.79234643
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1987714,38.79202389
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1987731,38.79194403
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1988458,38.79183333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1989311,38.79187889
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1991975,38.79225944
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2042333,38.793285
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2043672,38.79233722
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2042803,38.79227806
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2043017,38.792185
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2042033,38.79220944
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2034494,38.79326111
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1989733,38.79324167
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1988644,38.79264685
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1986259,38.7920037
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1985817,38.79189833
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1988306,38.79182833
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1994211,38.79277889
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.204225,38.792535
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2043844,38.79231889
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2043606,38.79216556
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.20429,38.79213333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2042808,38.79215389
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2042449,38.79254311
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2009145,38.79396429
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1993529,38.79287229
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.198505,38.79192222
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1985733,38.79184
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1986717,38.79174
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1986844,38.79191
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1996867,38.79345
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2039481,38.79262389
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2039478,38.79231056
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2039533,38.79215667
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.204015,38.79202028
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2038946,38.79217093
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2009567,38.79429833
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1989448,38.79283463
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1984911,38.79216778
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.19857,38.79202778
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1986983,38.79188583
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1991236,38.7923458
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2023367,38.794275
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2040181,38.79261833
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2040361,38.79236556
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.20408,38.7922625
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2040064,38.79215222
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2039778,38.79215944
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2034854,38.79281479
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.199235,38.79293
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1987128,38.79235111
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.19884,38.79226167
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.19856,38.79172685
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1985654,38.79173
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.19863,38.79167389
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1994031,38.79077019
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2039639,38.79190333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2039061,38.791645
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2038814,38.79167389
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2038561,38.79173278
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2035042,38.79234333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1986911,38.79309278
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1984328,38.79222093
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1984777,38.79199967
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1985656,38.79184222
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1987287,38.79167759
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.19902,38.79155
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1995156,38.79082389
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2036533,38.79176833
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2036667,38.79179667
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2037111,38.79166333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2036533,38.79170222
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.20349,38.79182667
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2018989,38.79297223
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1982994,38.79208222
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1984783,38.79230833
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1986153,38.79233222
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.198695,38.79218722
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1989128,38.79174
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1995335,38.79293463
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2039678,38.79221611
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.20404,38.79207333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2039836,38.79198611
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2039556,38.79190389
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2039133,38.791965
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2036072,38.79256806
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1993367,38.79335444
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.198555,38.79222167
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1986217,38.7919675
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1986964,38.79179444
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.198905,38.7917
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1992172,38.79171556
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2022675,38.79387334
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2047217,38.792175
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2047016,38.7921388
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2045841,38.79210478
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.204545,38.792055
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2042633,38.79221528
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2008494,38.7919593
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.19824,38.792235
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1982237,38.79234472
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1981453,38.79222944
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1981417,38.79186833
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1981233,38.79178556
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1984848,38.79126778
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.202315,38.79105
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2043043,38.79244481
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2042061,38.79239194
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2034717,38.791865
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2006417,38.79093389
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1981133,38.79196278
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1980517,38.792425
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1980683,38.79251389
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1980983,38.79242111
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1981108,38.79202875
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1982472,38.79162111
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1984028,38.79127444
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.20035,38.79010833
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2031239,38.79124445
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2039267,38.79192315
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2044371,38.79243532
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2043124,38.79241333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2024944,38.79122
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1988883,38.79103833
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1986863,38.79214484
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1985756,38.79266342
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.198428,38.792164
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1990231,38.79100815
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2007289,38.79038257
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2026762,38.79062238
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2043753,38.79167448
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2045314,38.79217719
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.204526,38.79225533
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2041854,38.79190778
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2018308,38.79081445
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1988117,38.79113333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1984411,38.79238644
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1986398,38.79292796
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.198625,38.79284167
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.19859,38.79249056
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1988159,38.79170512
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2001458,38.79042167
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2023248,38.79049352
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2038161,38.79181222
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2040339,38.79227722
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2040409,38.79223303
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2037659,38.79199675
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2008133,38.79083334
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1986946,38.79258259
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1987561,38.79289444
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1988083,38.79280333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1988461,38.79256389
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1992089,38.79229556
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2017033,38.790765
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2040569,38.79236706
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2041246,38.79243097
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2041967,38.79214833
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2042211,38.79213056
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2041322,38.79222833
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.20397,38.792575
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2007293,38.79408093
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1988594,38.79260889
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1990367,38.79270333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1988967,38.79307185
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1989615,38.79282222
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.19918,38.79245083
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2009167,38.79127333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2041172,38.79227329
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.204135,38.79232536
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2041528,38.79237742
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2041504,38.7924331
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2041483,38.79244083
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2039178,38.79373556
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1996842,38.79356008
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1989333,38.79274
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1989625,38.7925475
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1991833,38.79246861
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2003975,38.79375333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2042739,38.79281
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2042702,38.79270778
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.204325,38.79269167
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.204352,38.79259926
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2043606,38.79265
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2044175,38.79260583
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2044417,38.79263222
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2040211,38.79354889
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.199491,38.79314233
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1991378,38.79237852
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1992944,38.79218944
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1993017,38.79242
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2016133,38.79379797
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2046128,38.79267963
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2046544,38.79273333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2046211,38.79285037
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2045628,38.79299222
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2045383,38.79306333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.204405,38.79330222
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2037817,38.79404
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2026146,38.79448482
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2019646,38.79454185
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2025744,38.79445144
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2040722,38.79375556
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2043261,38.79345611
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2044781,38.79310889
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2046389,38.79262556
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2046367,38.79234889
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2046351,38.79232122
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.203917,38.79138652
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2015218,38.79030605
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1994107,38.79121938
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1985717,38.79196167
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1987033,38.79183389
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1988886,38.79121
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1989575,38.7910925
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1989825,38.79116333
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1988128,38.79154444
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1988228,38.79155111
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.1994928,38.79078861
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2022306,38.79063769
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.203866,38.79191833
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2038522,38.79312511
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2034286,38.79373484
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2023083,38.794295
M/S Innovation (24),USMSY,CNTSN,Laden,1,118.2000106,38.79387593
